data,pacote,candidatos_matriz,candidatos_shadow_total,candidatos_shadow_por_data,candidatos_shadow_por_lote_ativo,candidatos_shadow_bloqueados,candidatos_shadow_promoviveis,top_motivos_shadow,origem_matriz_atual,origem_shadow_real,divergencia,causa_divergencia,acao_recomendada
2027-03-06,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-06,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-09,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-09,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-09,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-09,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-09,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-11,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-11,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-11,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-11,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-11,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-12,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-12,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-12,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-12,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-12,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-16,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-16,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-16,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-16,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-16,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-20,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-20,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-20,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-20,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-20,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-31,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-31,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-31,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-31,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-31,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
